ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,exchange_rate_unofficial,milling_cost_sorghum,wage_non_qualified_labour_non_agricultural,o_exchange_rate_unofficial,h_exchange_rate_unofficial,l_exchange_rate_unofficial,c_exchange_rate_unofficial,inflation_exchange_rate_unofficial,trust_exchange_rate_unofficial,o_milling_cost_sorghum,h_milling_cost_sorghum,l_milling_cost_sorghum,c_milling_cost_sorghum,inflation_milling_cost_sorghum,trust_milling_cost_sorghum,o_wage_non_qualified_labour_non_agricultural,h_wage_non_qualified_labour_non_agricultural,l_wage_non_qualified_labour_non_agricultural,c_wage_non_qualified_labour_non_agricultural,inflation_wage_non_qualified_labour_non_agricultural,trust_wage_non_qualified_labour_non_agricultural
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2015-11-01,2015,11,SSP,18,,,21.2,21.99,18,18,214.14,,6.19,6.54,5.67,5.67,167.21,8.9,58.08,61.19,54.98,56.11,139.49,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2015-12-01,2015,12,SSP,18.5,,,18.08,19.35,16.81,18.5,214.63,,6.09,6.44,5.75,5.9,175.93,8.9,57.29,60.09,54.5,58.28,147.95,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2016-01-01,2016,1,SSP,22.4,,,19.68,22.4,18.67,22.4,248.37,,6.36,8.28,6,8.28,271.63,8.9,60.63,69.36,57.93,69.36,172.77,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2016-02-01,2016,2,SSP,31,,,26.17,31,24.66,31,353.88,,9.07,9.8,8.56,9.8,316.11,8.9,73.79,85.5,67.97,85.5,231.67,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2016-03-01,2016,3,SSP,37.16,,,37.07,38.92,35.21,37.16,396.79,,10.92,11.53,10.31,11.4,388.01,8.9,90.5,100.97,81.79,100.97,284.52,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2016-04-01,2016,4,SSP,31.83,,,43.76,45.44,31.83,31.83,258.45,,12.68,13.39,10.54,10.54,281.35,8.9,105.56,114.73,90.41,90.41,197.41,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2016-05-01,2016,5,SSP,35.82,,,29.78,35.82,25.9,35.82,249.46,,11.57,12.24,10.9,12.1,290.16,8.9,89.6,107.39,81.09,107.39,217.53,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2016-06-01,2016,6,SSP,45.22,,,41.4,45.55,37.25,45.22,281.6,,13.24,14,12.48,13.74,322.59,8.9,116.62,130.06,104.42,130.06,252.93,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2016-07-01,2016,7,SSP,58.52,,,53.78,58.52,49.47,58.52,319.5,,15.24,17.61,14.38,17.61,330.9,8.9,136.26,164.02,123.74,164.02,271.15,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2016-08-01,2016,8,SSP,67.68,,,71.19,75.63,66.74,67.68,378.3,,19.75,20.93,18.62,20.93,369.87,8.9,174.91,195.27,155.33,195.27,321.99,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2016-09-01,2016,9,SSP,76.08,,,78.13,82.26,73.99,76.08,374.02,,23.88,25.29,22.54,25.29,399.38,8.9,204.13,223.37,184.89,221.29,330.31,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2016-10-01,2016,10,SSP,75.9,,,87.19,90.8,75.9,75.9,306.97,,28.8,30.41,25.05,25.05,342.5,8.9,230.08,246.91,213.25,220.42,292.84,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2016-11-01,2016,11,SSP,83.76,,,79.08,84.01,74.14,83.76,365.33,,28.32,29.94,26.71,27.08,377.75,8.9,224.43,237.07,211.79,224.3,299.74,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2016-12-01,2016,12,SSP,89.05,,,94.16,98.72,89.05,89.05,381.35,,30.13,31.88,28.39,29.45,399.26,8.9,232.07,242.56,221.58,230.58,295.65,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2017-01-01,2017,1,SSP,101.71,,,94.7,101.71,90.53,101.71,354.08,,33.03,34.91,31.14,31.2,276.67,8.9,238.29,248.49,228.08,244.27,252.18,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2017-02-01,2017,2,SSP,113.2,,,115.69,120.35,111.03,113.2,265.16,,34.35,36.35,32.35,33.3,239.89,8.9,253.56,264.75,242.37,250.59,193.09,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2017-03-01,2017,3,SSP,126.37,,,124.51,128.61,120.42,126.37,240.07,,36.93,39.06,34.81,37.72,230.97,8.9,257.99,302.43,246.64,302.43,199.53,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2017-04-01,2017,4,SSP,150.53,,,141.3,150.53,137.71,150.53,372.92,,41.47,43.87,39.07,40.66,285.7,8.9,324.02,368.11,295.2,368.11,307.14,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2017-05-01,2017,5,SSP,150,,,175.97,181.2,150,150,318.76,,45.12,47.7,41.48,41.48,242.81,8.9,387.34,423.32,351.35,370.17,244.7,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2017-06-01,2017,6,SSP,153.21,,,153.27,163.54,142.99,153.21,238.81,,45,47.63,42.37,47.51,245.76,8.9,373.79,412.39,347.92,412.39,217.07,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2017-07-01,2017,7,SSP,155.2,,,162.9,170.93,154.88,155.2,165.21,,52.54,55.55,48.5,48.5,175.36,8.9,436.9,465.97,407.83,439.38,167.88,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2017-08-01,2017,8,SSP,183.07,,,159.18,183.07,152.41,183.07,170.49,,52.47,55.54,49.39,52.49,150.73,8.9,451.22,474.99,427.44,440.92,125.8,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2017-09-01,2017,9,SSP,180.77,,,211.16,223.11,180.77,180.77,137.61,,57.48,60.79,50.76,50.76,100.68,8.9,452.56,473.39,425.54,425.54,92.3,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2017-10-01,2017,10,SSP,177.14,,,179.25,193.42,165.07,177.14,133.39,,54.08,57.31,49.05,49.05,95.84,8.9,435.13,457.82,412.44,430.82,95.45,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2017-11-01,2017,11,SSP,183.18,,,181.22,191.79,170.65,183.18,118.7,,52.28,55.41,49.15,51.24,89.2,8.9,445.96,466.69,425.23,440.17,96.24,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2017-12-01,2017,12,SSP,189.68,,,189.45,197.72,181.19,189.68,113,,53.78,57.03,50.52,53.06,80.17,8.9,454.22,474.28,434.16,434.84,88.59,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2018-01-01,2018,1,SSP,200.74,,,195.86,202.36,189.36,200.74,97.36,,56.33,59.69,52.97,54.01,73.14,8.9,445.31,466.71,423.92,445.17,82.25,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2018-02-01,2018,2,SSP,233.13,,,211.11,233.13,205.49,233.13,105.95,,56.27,60.19,52.86,60.19,80.77,8.9,461.6,491.06,441.02,491.06,95.96,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2018-03-01,2018,3,SSP,238.35,,,262.93,273.58,238.35,238.35,88.62,,64.13,67.93,60.33,64.29,70.47,8.9,514.4,541.24,487.56,489.63,61.9,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2018-04-01,2018,4,SSP,259.23,,,243.62,259.23,231.19,259.23,72.21,,67.6,71.64,63.44,63.44,56.02,8.9,498.1,524.6,471.59,512.69,39.28,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2018-05-01,2018,5,SSP,297.2,,,284.33,297.2,272.28,297.2,98.13,,67.11,71.09,63.12,69.77,68.22,8.9,534.59,603.03,509.12,603.03,62.91,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2018-06-01,2018,6,SSP,306.32,,,332.35,344.18,306.32,306.32,99.93,,73.12,77.49,68.75,71.46,50.42,8.9,639.67,724.8,592.54,724.8,75.76,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2018-07-01,2018,7,SSP,235.17,,,318.72,332.25,235.17,235.17,51.53,,75.79,80.25,62.24,62.24,28.33,8.9,762.97,828.01,491.27,491.27,11.81,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2018-08-01,2018,8,SSP,211.61,,,206.78,229.1,184.47,211.61,15.59,,63.51,67.48,59.55,60.21,14.72,8.9,468.73,548.46,388.99,472.3,7.12,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2018-09-01,2018,9,SSP,210,,,201.79,217.16,186.42,210,16.17,,61.97,65.8,58.15,62.76,23.65,8.9,499.32,549.08,449.56,451.76,6.16,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2018-10-01,2018,10,SSP,209.83,,,205.36,217.19,193.53,209.83,18.45,,63.7,67.68,59.72,60.92,24.19,8.9,458.45,493.21,423.68,454.91,5.59,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2018-11-01,2018,11,SSP,222,,,206.6,222,197.53,222,21.19,,62.48,66.33,58.63,63.55,24.01,8.9,471.3,495.45,447.15,478.34,8.67,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2018-12-01,2018,12,SSP,236.67,,,229.69,239.11,220.28,236.67,24.77,,64.24,68.24,60.25,64.3,21.18,8.9,497.6,519.23,475.98,481.09,10.64,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2019-01-01,2019,1,SSP,256.94,,,246.26,256.94,238.09,256.94,28,,66.13,70.16,62.1,65.36,21.01,8.9,491.82,514.38,469.25,501.2,12.59,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2019-02-01,2019,2,SSP,266.25,,,274.11,282.15,266.06,266.25,14.21,,65.97,70.05,61.88,64.73,7.54,8.9,521.97,545.16,498.79,528.71,7.67,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2019-03-01,2019,3,SSP,270.5,,,275.02,282.17,267.87,270.5,13.49,,66.34,70.36,62.31,62.86,-2.24,8.9,546.62,570.6,443.47,443.47,-9.43,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2019-04-01,2019,4,SSP,274.13,,,277.96,283.93,271.99,274.13,5.75,,62.83,66.73,58.93,66.09,4.18,8.9,439.2,484.8,393.61,421.53,-17.78,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2019-05-01,2019,5,SSP,274.83,,,279.9,284.99,274.81,274.83,-7.53,,67.72,71.82,63.63,64.25,-7.91,8.9,437.85,469.7,406,417.5,-30.77,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2019-06-01,2019,6,SSP,286.38,,,277.75,286.38,273.11,286.38,-6.51,,64.21,68.18,60.24,66.75,-6.6,8.9,429.18,605.75,405.25,605.75,-16.43,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2019-07-01,2019,7,SSP,292.17,,,297.46,302.72,292.17,292.17,24.24,,68.29,72.41,64.17,71.48,14.85,8.9,663.39,748.49,579.03,748.49,52.36,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2019-08-01,2019,8,SSP,298.28,,,297.2,302.12,292.29,298.28,40.96,,72.22,76.62,67.82,70.77,17.54,8.9,781.65,867.58,695.72,781.91,65.55,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2019-09-01,2019,9,SSP,313.33,,,305.58,313.33,301.29,313.33,49.2,,72.7,77.04,68.36,72.59,15.65,8.9,796.7,852.02,741.38,816.69,80.78,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2019-10-01,2019,10,SSP,315,,,326.84,331.81,315,315,50.12,,73.1,77.54,68.67,72.37,18.8,8.9,849.39,981.8,809.17,981.8,115.82,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2019-11-01,2019,11,SSP,315,,,317.66,323.79,311.53,315,41.89,,74.26,78.66,69.86,72.12,13.5,8.9,1045.85,1132.76,958.95,976.11,104.06,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2019-12-01,2019,12,SSP,314.84,,,318.27,323.48,313.05,314.84,33.03,,72.24,76.61,67.86,72.88,13.33,8.9,982.17,1053.78,910.56,955.15,98.54,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2020-01-01,2020,1,SSP,318.71,,,316.28,320.89,311.66,318.71,24.04,,74.61,79.01,70.2,72.53,10.97,8.9,984.26,1036.76,926.18,926.18,84.79,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2020-02-01,2020,2,SSP,304.48,,,322.86,327.07,304.48,304.48,14.36,,72.44,76.8,68.07,71.56,10.55,8.9,948.67,998.95,748.88,748.88,41.64,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2020-03-01,2020,3,SSP,281,,,294.7,302.08,281,281,3.88,,72.91,77.2,65.53,65.53,4.25,8.9,741.23,825.84,655.57,655.57,47.82,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2020-04-01,2020,4,SSP,279.33,,,266.41,279.33,259.24,279.33,1.9,,64.46,68.41,60.51,66.71,0.93,8.9,672.7,735.21,610.18,662.61,57.19,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2020-05-01,2020,5,SSP,293.68,,,277.53,293.68,270.16,293.68,6.86,,67.38,71.39,63.37,65.77,2.36,8.9,688.71,730.49,646.94,692.92,65.97,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2020-06-01,2020,6,SSP,320,,,301.29,320,292.55,320,11.74,,64.76,74.39,60.82,74.39,11.46,8.9,717.92,790.07,685.39,790.07,30.43,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2020-07-01,2020,7,SSP,352.07,,,339.13,352.07,328.57,352.07,20.5,,76.33,80.84,71.82,76.41,6.89,8.9,833.55,885.64,781.46,833.63,11.37,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2020-08-01,2020,8,SSP,381.03,,,378.37,388.82,367.92,381.03,27.74,,76.68,91.06,72.06,91.06,28.66,8.9,854.84,965.57,810.05,965.57,23.49,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2020-09-01,2020,9,SSP,457.41,,,407.91,457.41,398.99,457.41,45.98,,95.65,116.28,90.02,116.28,60.19,8.9,1024.22,1099.76,948.68,1083.02,32.61,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2020-10-01,2020,10,SSP,527.68,,,533.43,556.74,510.12,527.68,67.52,,122.86,134.77,115.44,134.77,86.22,8.9,1123.3,1194.88,1051.73,1148.63,16.99,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2020-11-01,2020,11,SSP,581.03,,,593.75,614.6,572.91,581.03,84.45,,147.38,156.01,138.76,145.55,101.81,8.9,1185.07,1244.85,1123.44,1123.44,15.09,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2020-12-01,2020,12,SSP,595.86,,,644.96,663.24,595.86,595.86,89.26,,155.43,164.71,140.36,140.36,92.6,8.9,1146.6,1205.19,1088.01,1094.04,14.54,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2021-01-01,2021,1,SSP,600.33,,,627.04,650.48,600.33,600.33,88.36,,151.47,160.44,142.49,148.47,104.71,8.9,1122.75,1179.59,1065.9,1138.22,22.89,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2021-02-01,2021,2,SSP,617.2,,,623.79,644.53,603.04,617.2,102.71,,156.05,165.51,146.59,153.16,114.04,8.9,1184.71,1238.61,1130.81,1174.52,56.84,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2021-03-01,2021,3,SSP,617.1,,,642.92,659.61,617.1,617.1,119.61,,164.55,174.27,154.83,155.98,138.03,8.9,1209.53,1262.54,1156.52,1211.29,84.77,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2021-04-01,2021,4,SSP,574.48,,,625.07,641.22,574.48,574.48,105.66,,162.36,172.24,146.66,146.66,119.86,8.9,1252.8,1306.62,1120.83,1120.83,69.15,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2021-05-01,2021,5,SSP,460.26,,,552.37,573.3,460.26,460.26,56.72,,154.69,164.01,145.37,149.33,127.06,8.9,1131.5,1207.87,1055.14,1099.39,58.66,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2021-06-01,2021,6,SSP,291.14,,,396.48,426.32,291.14,291.14,-9.02,,152.7,162.15,143.24,148.04,99,8.9,1137.96,1200.21,924.36,924.36,17,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2021-07-01,2021,7,SSP,360.5,,,246.04,360.5,229.63,360.5,2.39,,154.93,164.27,145.58,146.4,91.61,8.9,919.24,1140.58,823.37,1140.58,36.82,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2021-08-01,2021,8,SSP,408.69,,,417.55,464.35,370.74,408.69,7.26,,147.96,157.18,138.73,144.17,58.33,8.9,1253.31,1407.44,1099.17,1172.24,21.4,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2021-09-01,2021,9,SSP,407.46,,,426.95,473.59,380.31,407.46,-10.92,,149.39,158.44,140.34,147.54,26.89,8.9,1174.95,1285.11,1064.79,1178.17,8.79,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2021-10-01,2021,10,SSP,403.6,,,413.47,448.92,378.03,403.6,-23.51,,148.29,157.52,139.06,149.07,10.61,8.9,1219.27,1287.81,1150.74,1183.33,3.02,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2021-11-01,2021,11,SSP,412.31,,,406.87,433.39,380.35,412.31,-29.04,,154.4,163.68,144.24,144.24,-0.9,8.9,1219,1274.41,1162.97,1162.97,3.52,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2021-12-01,2021,12,SSP,420.6,,,422.24,442.69,401.78,420.6,-29.41,,143.73,152.71,134.75,142.65,1.63,8.9,1189.04,1246.61,1131.47,1148.18,4.95,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2022-01-01,2022,1,SSP,434.66,,,428.1,443.9,412.3,434.66,-27.6,,146.42,155.27,137.57,146.87,-1.08,8.9,1184.3,1240.77,1127.83,1170.6,2.85,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2022-02-01,2022,2,SSP,432.79,,,447.93,460.68,432.79,432.79,-29.88,,146.18,155.25,137.11,145.6,-4.94,8.9,1208.01,1262.16,1153.86,1175.23,0.06,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2022-03-01,2022,3,SSP,430.22,,,433.04,444.37,421.71,430.22,-30.28,,149.52,158.48,140.56,149.6,-4.09,8.9,1209.62,1264.46,1154.78,1209.5,-0.15,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2022-04-01,2022,4,SSP,427.08,,,432,440.99,423.02,427.08,-25.66,,148.74,157.91,139.57,152.41,3.92,8.9,1251.12,1305.72,1196.53,1224.67,9.26,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2022-05-01,2022,5,SSP,445.1,,,425.86,445.1,418.39,445.1,-3.29,,157.1,166.41,147.07,147.07,-1.51,8.9,1260.57,1316.52,1144.85,1144.85,4.14,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2022-06-01,2022,6,SSP,486.92,,,460.12,486.92,450.3,486.92,67.25,,145.38,154.35,136.4,143.02,-3.39,8.9,1160.58,1233.2,1086.34,1086.34,17.52,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2022-07-01,2022,7,SSP,557.52,,,520.06,557.52,506.23,557.52,54.65,,145.99,159.55,137.29,159.55,8.99,8.9,1115.55,1423.63,1049.32,1423.63,24.82,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2022-08-01,2022,8,SSP,653.04,,,619.54,653.04,599.49,653.04,59.79,,159.2,179.72,149.47,179.72,24.66,8.9,1565.56,1877.19,1361.08,1877.19,60.14,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2022-09-01,2022,9,SSP,641.58,,,742.93,766.13,641.58,641.58,57.46,,188.74,199.8,177.69,181.06,22.72,8.9,1986.45,2247.63,1725.27,1866.86,58.45,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2022-10-01,2022,10,SSP,613.23,,,645.75,686.14,605.36,613.23,51.94,,182.6,193.71,168.94,168.94,13.33,8.9,1867.66,2037.3,1698.02,1816.57,53.51,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2022-11-01,2022,11,SSP,620.81,,,616.88,648.51,585.24,620.81,50.57,,174.97,185.34,164.6,171.02,18.57,8.9,1874.93,1978.3,1771.56,1827.29,57.12,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2022-12-01,2022,12,SSP,667.42,,,635.11,667.42,610.79,667.42,58.68,,170.16,180.62,159.7,180.47,26.51,8.9,1882.28,1966.53,1798.02,1929.6,68.06,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2023-01-01,2023,1,SSP,704.17,,,707.85,731.52,684.19,704.17,62,,187.87,198.9,176.85,189.02,28.7,8.9,2007.89,2095.93,1919.86,1949.8,66.56,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2023-02-01,2023,2,SSP,777.22,,,735.03,777.22,715.68,777.22,79.59,,189.58,214.71,178.08,214.71,47.47,8.9,1998.72,2090.28,1868.76,1868.76,59.01,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2023-03-01,2023,3,SSP,838.85,,,847.28,871.15,823.41,838.85,94.98,,227.48,240.67,211.38,211.38,41.3,8.9,1907.04,2010.32,1803.75,1935.88,60.06,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2023-04-01,2023,4,SSP,874.77,,,895.43,915.92,874.77,874.77,104.82,,213.52,226.5,200.53,224.98,47.62,8.9,2017.49,2112.95,1922.03,1942.91,58.65,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2023-05-01,2023,5,SSP,957.03,,,919.87,957.03,901.13,957.03,115.01,,237.87,271.24,224.07,271.24,84.43,8.9,1989.27,2084.44,1863.52,1863.52,62.77,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2023-06-01,2023,6,SSP,986.96,,,1042.58,1064.89,986.96,986.96,102.69,,280.82,297.65,263.98,285.1,99.34,8.9,1904.09,2006.94,1801.23,1836.44,69.05,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2023-07-01,2023,7,SSP,1000.57,,,1021.93,1049.91,993.95,1000.57,79.47,,307.78,325.4,290.15,300.94,88.61,8.9,1892.9,1987.55,1798.25,1863.09,30.87,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2023-08-01,2023,8,SSP,1013.77,,,1033.83,1057.62,1010.03,1013.77,55.24,,311.03,329.57,292.48,301.07,67.52,8.9,1923.79,2011.45,1836.13,1857.98,-1.02,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2023-09-01,2023,9,SSP,1014.67,,,1037.53,1058.19,1014.67,1014.67,58.15,,323.05,341.54,303.76,303.76,67.77,8.9,1908.05,1997,1819.09,1878.78,0.64,8.3
SSD,South Sudan,Eastern Equatoria,Budi,Chukudum,4.24,33.49,gid_42400000334900000,2023-10-01,2023,10,SSP,1037.33,,,1026.21,1045.08,1007.33,1037.33,69.16,,309.89,328.53,291.25,322.56,90.93,8.9,1939.66,2026.42,1805.07,1805.07,-0.63,8.3
